idENT_MEN,DEP,PONDV1_x,NIVIE10,V2_OLDMTCH_E,V2_OLDMTCH_C,emission_co2,emission_co2_equi
82014001000,1,2275.0370166,0.6000000000000001,0.4,0.4,0.5,0.012041436650968832
82014411000,1,1271.0459581,0.6000000000000001,0.4,0.4,0.5,0.006256713747134132
82014601000,1,995.38254369,0.5000000000000001,0.4,0.4,0.5,0.010471079709360004
82015201000,1,867.74373258,0.30000000000000004,0.4,0.4,0.0,0.0
82019101000,1,687.06071867,0.7000000000000001,0.4,0.4,0.0,0.0
82019301000,1,538.7637765,0.10000000000000009,0.4,0.4,0.7,0.03376834439142314
82019701000,1,867.7843913,0.40000000000000013,0.4,0.4,0.7,0.02059428613437935
82020001000,1,1121.6546454,0.9000000000000001,0.4,0.4,0.0,0.0
82020201000,1,694.26814536,0.20000000000000007,0.4,0.4,0.7,0.01975385306029556
82020801000,1,867.7843913,0.40000000000000013,0.4,0.4,0.7,0.02525381727971382
82021701000,1,739.81939045,0.8,0.4,0.4,0.0,0.0
82022001000,1,752.66174257,0.30000000000000004,0.4,0.4,0.7,0.026020577549425106
82022101000,1,1094.5949233,0.5000000000000001,0.4,0.4,0.7,0.026041693958321684
82022301000,1,752.66174257,0.6000000000000001,0.4,0.4,0.0,0.0
82022401000,1,1681.3918974,0.20000000000000007,0.4,0.4,1.0,0.6306615731802837
82022901000,1,809.83378828,0.20000000000000007,0.4,0.4,1.0,0.6226694034575382
82023901000,1,852.01759404,0.5000000000000001,0.4,0.4,0.0,0.0
82024401000,1,599.36651128,0.20000000000000007,0.4,0.4,0.7,0.034134518563474166
82024701000,1,571.45719058,0.10000000000000009,0.4,0.4,0.7,0.020679612068105892
82025201000,26,1135.5554803,0.10000000000000009,0.4,0.4,1.0,0.07803240430258562
82025301000,26,2735.0721994,1.0,0.4,0.4,0.7,0.015030268807974806
82025701000,26,2657.240858,1.0,0.4,0.4,0.5,0.013066990243045955
82026401000,26,640.51525239,0.30000000000000004,0.4,0.4,0.0,0.0
82027611000,26,1525.9405392,0.40000000000000013,0.4,0.4,1.0,0.08841940942096851
82028611000,26,1294.0612355,0.8,0.4,0.4,1.0,0.041753553520124914
82028711000,26,1387.1859566,0.9000000000000001,0.4,0.4,0.5,0.0043796996229938925
82030211000,26,1128.0443234,0.5000000000000001,0.4,0.4,0.0,0.0
82030901000,26,656.15930759,0.10000000000000009,0.4,0.4,0.7,0.024962332628019206
